,Date,USDKRW
1931,2012-02-09,1116.0
1932,2012-02-08,1116.0
1933,2012-02-07,1118.0
1934,2012-02-06,1122.0
1935,2012-02-03,1118.0
1936,2012-02-02,1118.0
1937,2012-02-01,1125.5
1938,2012-01-31,1122.0
1939,2012-01-30,1128.0
1940,2012-01-27,1124.0
1941,2012-01-26,1123.0
1942,2012-01-25,1126.5
1943,2012-01-20,1136.0
1944,2012-01-19,1137.0
1945,2012-01-18,1143.0
1946,2012-01-17,1143.0
1947,2012-01-16,1153.0
1948,2012-01-13,1148.5
1949,2012-01-12,1158.0
1950,2012-01-11,1157.0
1951,2012-01-10,1158.0
1952,2012-01-09,1160.0
1953,2012-01-06,1161.0
1954,2012-01-05,1154.0
1955,2012-01-04,1147.5
1956,2012-01-03,1151.0
1957,2012-01-02,1155.0
1958,2011-12-30,1159.0
1959,2011-12-29,1153.3
1960,2011-12-28,1156.0
1961,2011-12-27,1156.0
1962,2011-12-26,1154.5
1963,2011-12-23,1150.0
1964,2011-12-22,1151.0
1965,2011-12-21,1147.0
1966,2011-12-20,1161.0
1967,2011-12-19,1168.0
1968,2011-12-16,1157.5
1969,2011-12-15,1159.0
1970,2011-12-14,1157.0
1971,2011-12-13,1152.5
1972,2011-12-12,1147.0
1973,2011-12-09,1146.5
1974,2011-12-08,1131.0
1975,2011-12-07,1126.0
1976,2011-12-06,1130.0
1977,2011-12-05,1127.0
1978,2011-12-02,1128.0
1979,2011-12-01,1128.0
1980,2011-11-30,1145.5
1981,2011-11-29,1146.0
1982,2011-11-28,1153.5
1983,2011-11-25,1165.0
1984,2011-11-24,1154.0
1985,2011-11-23,1151.0
1986,2011-11-22,1143.0
1987,2011-11-21,1142.0
1988,2011-11-18,1139.0
1989,2011-11-17,1133.0
1990,2011-11-16,1131.0
1991,2011-11-15,1127.0
1992,2011-11-14,1124.0
1993,2011-11-11,1126.0
1994,2011-11-10,1133.0
1995,2011-11-09,1116.5
1996,2011-11-08,1119.0
1997,2011-11-07,1122.0
1998,2011-11-04,1114.0
1999,2011-11-03,1130.5
2000,2011-11-02,1118.0
2001,2011-11-01,1120.5
2002,2011-10-31,1108.5
2003,2011-10-28,1104.0
2004,2011-10-27,1112.0
2005,2011-10-26,1132.0
2006,2011-10-25,1127.0
2007,2011-10-24,1136.5
2008,2011-10-21,1150.0
2009,2011-10-20,1142.0
2010,2011-10-19,1134.0
2011,2011-10-18,1150.0
2012,2011-10-17,1139.0
2013,2011-10-14,1156.0
2014,2011-10-13,1158.0
2015,2011-10-12,1162.0
2016,2011-10-11,1170.0
2017,2011-10-10,1167.0
2018,2011-10-07,1180.0
2019,2011-10-06,1185.0
2020,2011-10-05,1193.0
2021,2011-10-04,1193.0
2022,2011-09-30,1179.0
2023,2011-09-29,1172.0
2024,2011-09-28,1169.0
2025,2011-09-27,1174.5
2026,2011-09-26,1193.0
2027,2011-09-23,1172.0
2028,2011-09-22,1193.0
2029,2011-09-21,1155.0
2030,2011-09-20,1145.0
2031,2011-09-19,1136.0
2032,2011-09-16,1108.5
2033,2011-09-15,1112.0
2034,2011-09-14,1109.0
2035,2011-09-09,1078.5
2036,2011-09-08,1073.5
2037,2011-09-07,1071.0
2038,2011-09-06,1072.5
2039,2011-09-05,1068.8
2040,2011-09-02,1062.0
2041,2011-09-01,1062.0
2042,2011-08-31,1066.0
2043,2011-08-30,1074.0
2044,2011-08-29,1074.0
2045,2011-08-26,1082.0
2046,2011-08-25,1085.0
2047,2011-08-24,1082.0
2048,2011-08-23,1077.0
2049,2011-08-22,1082.5
2050,2011-08-19,1084.5
2051,2011-08-18,1074.5
2052,2011-08-17,1072.0
2053,2011-08-16,1072.0
2054,2011-08-12,1081.0
2055,2011-08-11,1081.0
2056,2011-08-10,1082.0
2057,2011-08-09,1084.5
2058,2011-08-08,1080.0
2059,2011-08-05,1069.0
2060,2011-08-04,1062.0
2061,2011-08-03,1058.0
2062,2011-08-02,1053.0
2063,2011-08-01,1049.0
2064,2011-07-29,1054.0
2065,2011-07-28,1051.0
2066,2011-07-27,1050.5
2067,2011-07-26,1051.0
2068,2011-07-25,1055.0
2069,2011-07-22,1052.0
2070,2011-07-21,1055.5
2071,2011-07-20,1056.0
2072,2011-07-19,1056.5
2073,2011-07-18,1061.5
2074,2011-07-15,1059.5
2075,2011-07-14,1057.0
2076,2011-07-13,1060.0
2077,2011-07-12,1069.0
2078,2011-07-11,1060.0
2079,2011-07-08,1057.0
2080,2011-07-07,1064.5
2081,2011-07-06,1065.0
2082,2011-07-05,1065.0
2083,2011-07-04,1064.0
2084,2011-07-01,1067.0
2085,2011-06-30,1067.5
2086,2011-06-29,1076.0
2087,2011-06-28,1082.5
2088,2011-06-27,1086.0
2089,2011-06-24,1081.0
2090,2011-06-23,1077.5
2091,2011-06-22,1074.0
2092,2011-06-21,1078.0
2093,2011-06-20,1086.5
2094,2011-06-17,1086.5
2095,2011-06-16,1089.0
2096,2011-06-15,1083.5
2097,2011-06-14,1083.0
2098,2011-06-13,1085.0
2099,2011-06-10,1083.0
2100,2011-06-09,1083.0
2101,2011-06-08,1081.5
2102,2011-06-07,1080.0
2103,2011-06-03,1079.5
2104,2011-06-02,1079.5
2105,2011-06-01,1074.5
2106,2011-05-31,1078.5
2107,2011-05-30,1079.5
2108,2011-05-27,1083.0
2109,2011-05-26,1089.0
2110,2011-05-25,1099.5
2111,2011-05-24,1093.5
2112,2011-05-23,1098.0
2113,2011-05-20,1082.5
2114,2011-05-19,1087.0
2115,2011-05-18,1089.0
2116,2011-05-17,1090.0
2117,2011-05-16,1092.0
2118,2011-05-13,1085.0
2119,2011-05-12,1088.0
2120,2011-05-11,1075.0
2121,2011-05-09,1081.0
2122,2011-05-06,1086.0
2123,2011-05-04,1074.0
2124,2011-05-03,1070.0
2125,2011-05-02,1065.0
2126,2011-04-29,1069.0
2127,2011-04-28,1072.0
2128,2011-04-27,1079.5
2129,2011-04-26,1084.5
2130,2011-04-25,1081.5
2131,2011-04-22,1080.5
2132,2011-04-21,1080.0
2133,2011-04-20,1080.0
2134,2011-04-19,1090.0
2135,2011-04-18,1088.5
2136,2011-04-15,1090.0
2137,2011-04-14,1088.5
2138,2011-04-13,1087.0
2139,2011-04-12,1091.0
2140,2011-04-11,1086.0
2141,2011-04-08,1083.5
2142,2011-04-07,1088.5
2143,2011-04-06,1086.0
2144,2011-04-05,1090.0
2145,2011-04-04,1087.0
2146,2011-04-01,1091.0
2147,2011-03-31,1096.5
2148,2011-03-30,1101.0
2149,2011-03-29,1110.5
2150,2011-03-28,1114.0
2151,2011-03-25,1113.5
2152,2011-03-24,1119.5
2153,2011-03-23,1123.0
2154,2011-03-22,1120.0
2155,2011-03-21,1124.0
2156,2011-03-18,1129.0
2157,2011-03-17,1134.0
2158,2011-03-16,1131.0
2159,2011-03-15,1134.0
2160,2011-03-14,1127.0
2161,2011-03-11,1123.5
2162,2011-03-10,1123.0
2163,2011-03-09,1116.5
2164,2011-03-08,1118.0
2165,2011-03-07,1118.5
2166,2011-03-04,1116.0
2167,2011-03-03,1121.0
2168,2011-03-02,1127.0
2169,2011-02-28,1128.0
2170,2011-02-25,1128.0
2171,2011-02-24,1135.0
2172,2011-02-23,1123.5
2173,2011-02-22,1129.0
2174,2011-02-21,1117.5
2175,2011-02-18,1113.0
2176,2011-02-17,1117.0
2177,2011-02-16,1116.5
2178,2011-02-15,1121.0
2179,2011-02-14,1124.5
2180,2011-02-11,1127.0
2181,2011-02-10,1120.5
2182,2011-02-09,1109.0
2183,2011-02-08,1102.0
2184,2011-02-07,1106.0
2185,2011-02-01,1117.0
2186,2011-01-31,1121.5
2187,2011-01-28,1114.0
2188,2011-01-27,1115.0
2189,2011-01-26,1116.5
2190,2011-01-25,1118.5
2191,2011-01-24,1121.5
2192,2011-01-21,1122.0
2193,2011-01-20,1121.0
2194,2011-01-19,1112.0
2195,2011-01-18,1113.5
2196,2011-01-17,1117.0
2197,2011-01-14,1115.0
2198,2011-01-13,1113.0
2199,2011-01-12,1119.0
2200,2011-01-11,1124.0
2201,2011-01-10,1125.5
2202,2011-01-07,1125.5
2203,2011-01-06,1118.0
2204,2011-01-05,1127.0
2205,2011-01-04,1121.0
2206,2011-01-03,1125.0
2207,2010-12-31,1120.0
2208,2010-12-30,1134.0
2209,2010-12-29,1144.0
2210,2010-12-28,1148.5
2211,2010-12-27,1151.0
2212,2010-12-24,1150.0
2213,2010-12-23,1151.0
2214,2010-12-22,1151.0
2215,2010-12-21,1155.0
2216,2010-12-20,1155.0
2217,2010-12-17,1155.0
2218,2010-12-16,1152.0
2219,2010-12-15,1157.0
2220,2010-12-14,1141.0
2221,2010-12-13,1144.0
2222,2010-12-10,1140.0
2223,2010-12-09,1139.0
2224,2010-12-08,1144.0
2225,2010-12-07,1132.0
2226,2010-12-06,1135.0
2227,2010-12-03,1138.5
2228,2010-12-02,1152.0
2229,2010-12-01,1148.0
2230,2010-11-30,1159.5
2231,2010-11-29,1152.5
2232,2010-11-26,1152.0
2233,2010-11-25,1138.0
2234,2010-11-24,1148.5
2235,2010-11-23,1160.0
2236,2010-11-22,1127.0
2237,2010-11-19,1131.0
2238,2010-11-18,1133.0
2239,2010-11-17,1148.0
2240,2010-11-16,1127.5
2241,2010-11-15,1137.0
2242,2010-11-12,1128.0
2243,2010-11-11,1108.0
2244,2010-11-10,1110.0
2245,2010-11-09,1113.0
2246,2010-11-08,1114.0
2247,2010-11-05,1107.0
2248,2010-11-04,1105.0
2249,2010-11-03,1106.0
2250,2010-11-02,1112.5
2251,2010-11-01,1117.0
2252,2010-10-29,1125.0
2253,2010-10-28,1125.5
2254,2010-10-27,1131.0
2255,2010-10-26,1119.0
2256,2010-10-25,1116.0
2257,2010-10-22,1130.0
2258,2010-10-21,1127.5
2259,2010-10-20,1129.0
2260,2010-10-19,1127.0
2261,2010-10-18,1119.5
2262,2010-10-15,1112.5
2263,2010-10-14,1111.0
2264,2010-10-13,1121.0
2265,2010-10-12,1134.0
2266,2010-10-11,1119.5
2267,2010-10-08,1123.5
2268,2010-10-07,1117.5
2269,2010-10-06,1118.8
2270,2010-10-05,1128.0
2271,2010-10-04,1126.0
2272,2010-10-01,1126.0
2273,2010-09-30,1136.5
2274,2010-09-29,1142.0
2275,2010-09-28,1148.0
2276,2010-09-27,1148.0
2277,2010-09-24,1154.5
2278,2010-09-20,1161.0
2279,2010-09-17,1159.5
2280,2010-09-16,1163.0
2281,2010-09-15,1163.0
2282,2010-09-14,1160.5
2283,2010-09-13,1159.5
2284,2010-09-10,1165.0
2285,2010-09-09,1166.0
2286,2010-09-08,1172.0
2287,2010-09-07,1178.5
2288,2010-09-06,1171.2
2289,2010-09-03,1177.0
2290,2010-09-02,1180.0
2291,2010-09-01,1184.5
2292,2010-08-31,1198.1
2293,2010-08-30,1192.0
2294,2010-08-27,1196.5
2295,2010-08-26,1192.0
2296,2010-08-25,1193.0
2297,2010-08-24,1193.0
2298,2010-08-23,1182.0
2299,2010-08-20,1183.0
2300,2010-08-19,1173.5
2301,2010-08-18,1172.2
2302,2010-08-17,1175.6
2303,2010-08-16,1188.5
2304,2010-08-13,1187.0
2305,2010-08-12,1189.0
2306,2010-08-11,1182.0
2307,2010-08-10,1168.0
2308,2010-08-09,1161.0
2309,2010-08-06,1163.0
2310,2010-08-05,1165.0
2311,2010-08-04,1170.0
2312,2010-08-03,1168.5
2313,2010-08-02,1174.0
2314,2010-07-30,1184.5
2315,2010-07-29,1184.5
2316,2010-07-28,1186.0
2317,2010-07-27,1181.3
2318,2010-07-26,1189.0
2319,2010-07-23,1195.5
2320,2010-07-22,1203.0
2321,2010-07-21,1204.5
2322,2010-07-20,1208.0
2323,2010-07-19,1214.5
2324,2010-07-16,1202.0
2325,2010-07-15,1201.0
2326,2010-07-14,1199.0
2327,2010-07-13,1211.0
2328,2010-07-12,1203.5
2329,2010-07-09,1196.5
2330,2010-07-08,1208.0
2331,2010-07-07,1223.0
2332,2010-07-06,1218.5
2333,2010-07-05,1225.0
2334,2010-07-02,1227.0
2335,2010-07-01,1227.0
2336,2010-06-30,1219.0
2337,2010-06-29,1217.0
2338,2010-06-28,1204.0
2339,2010-06-25,1217.0
2340,2010-06-24,1196.0
2341,2010-06-23,1185.0
2342,2010-06-22,1183.0
2343,2010-06-21,1174.0
2344,2010-06-18,1197.0
2345,2010-06-17,1213.5
2346,2010-06-16,1212.0
2347,2010-06-15,1228.0
2348,2010-06-14,1223.5
2349,2010-06-11,1251.0
2350,2010-06-10,1248.0
2351,2010-06-09,1253.0
2352,2010-06-08,1233.4
2353,2010-06-07,1234.0
2354,2010-06-04,1201.8
2355,2010-06-03,1204.0
2356,2010-06-01,1227.0
2357,2010-05-31,1202.5
2358,2010-05-28,1191.0
2359,2010-05-27,1224.0
2360,2010-05-26,1253.3
2361,2010-05-25,1272.0
2362,2010-05-24,1214.5
2363,2010-05-20,1189.0
2364,2010-05-19,1165.1
2365,2010-05-18,1143.5
2366,2010-05-17,1153.5
2367,2010-05-14,1133.1
2368,2010-05-13,1128.0
2369,2010-05-12,1139.0
2370,2010-05-11,1135.7
2371,2010-05-10,1127.0
2372,2010-05-07,1153.0
2373,2010-05-06,1144.0
2374,2010-05-04,1116.5
2375,2010-05-03,1117.5
2376,2010-04-30,1107.0
2377,2010-04-29,1114.9
2378,2010-04-28,1119.5
2379,2010-04-27,1112.0
2380,2010-04-26,1104.1
2381,2010-04-23,1109.5
2382,2010-04-22,1108.3
2383,2010-04-21,1108.5
2384,2010-04-20,1116.0
2385,2010-04-19,1120.0
2386,2010-04-16,1110.3
2387,2010-04-15,1109.5
2388,2010-04-14,1113.5
2389,2010-04-13,1122.0
2390,2010-04-12,1115.5
2391,2010-04-09,1116.0
2392,2010-04-08,1124.0
2393,2010-04-07,1121.0
2394,2010-04-06,1122.7
2395,2010-04-05,1122.5
2396,2010-04-02,1126.0
2397,2010-04-01,1126.5
2398,2010-03-31,1129.0
2399,2010-03-30,1131.0
2400,2010-03-29,1133.0
2401,2010-03-26,1139.5
2402,2010-03-25,1141.0
2403,2010-03-24,1137.5
2404,2010-03-23,1138.5
2405,2010-03-22,1136.5
2406,2010-03-19,1132.7
2407,2010-03-18,1133.7
2408,2010-03-17,1128.3
2409,2010-03-16,1134.5
2410,2010-03-15,1134.7
2411,2010-03-12,1128.3
2412,2010-03-11,1133.0
2413,2010-03-10,1132.0
2414,2010-03-09,1135.0
2415,2010-03-08,1131.5
2416,2010-03-05,1141.0
2417,2010-03-04,1146.0
2418,2010-03-03,1147.0
2419,2010-03-02,1153.0
2420,2010-02-26,1159.0
2421,2010-02-25,1162.0
2422,2010-02-24,1154.0
2423,2010-02-23,1146.5
2424,2010-02-22,1147.5
2425,2010-02-19,1160.5
2426,2010-02-18,1148.5
2427,2010-02-17,1143.5
2428,2010-02-16,1151.0
2429,2010-02-12,1153.0
2430,2010-02-11,1157.1
2431,2010-02-10,1158.5
2432,2010-02-09,1161.5
2433,2010-02-08,1172.0
2434,2010-02-05,1171.0
2435,2010-02-04,1153.0
2436,2010-02-03,1148.5
2437,2010-02-02,1159.0
2438,2010-02-01,1168.0
2439,2010-01-29,1157.0
2440,2010-01-28,1151.5
2441,2010-01-27,1162.5
2442,2010-01-26,1164.0
2443,2010-01-25,1149.5
2444,2010-01-22,1146.0
2445,2010-01-21,1138.5
2446,2010-01-20,1137.5
2447,2010-01-19,1127.0
2448,2010-01-18,1125.5
2449,2010-01-15,1124.0
2450,2010-01-14,1121.7
2451,2010-01-13,1125.5
2452,2010-01-12,1123.0
2453,2010-01-11,1119.5
2454,2010-01-08,1132.0
2455,2010-01-07,1135.5
2456,2010-01-06,1138.5
2457,2010-01-05,1140.5
2458,2010-01-04,1153.0
2459,2009-12-31,1159.0
2460,2009-12-30,1163.0
2461,2009-12-29,1170.5
2462,2009-12-28,1170.5
2463,2009-12-24,1176.0
2464,2009-12-23,1184.5
2465,2009-12-22,1179.0
2466,2009-12-21,1184.0
2467,2009-12-18,1177.0
2468,2009-12-17,1178.5
2469,2009-12-16,1164.5
2470,2009-12-15,1161.6
2471,2009-12-14,1158.0
2472,2009-12-11,1163.5
2473,2009-12-10,1164.5
2474,2009-12-09,1162.0
2475,2009-12-08,1157.0
2476,2009-12-07,1154.0
2477,2009-12-04,1150.0
2478,2009-12-03,1151.0
2479,2009-12-02,1154.5
2480,2009-12-01,1161.0
2481,2009-11-30,1161.0
2482,2009-11-27,1182.0
2483,2009-11-26,1155.5
2484,2009-11-25,1153.0
2485,2009-11-24,1158.5
2486,2009-11-23,1154.5
2487,2009-11-20,1160.0
2488,2009-11-19,1158.0
2489,2009-11-18,1153.5
2490,2009-11-17,1154.0
2491,2009-11-16,1154.0
2492,2009-11-13,1160.0
2493,2009-11-12,1158.5
2494,2009-11-11,1157.0
2495,2009-11-10,1160.0
2496,2009-11-09,1159.5
2497,2009-11-06,1168.0
2498,2009-11-05,1182.0
2499,2009-11-04,1181.5
2500,2009-11-03,1183.0
2501,2009-11-02,1184.0
2502,2009-10-30,1184.0
2503,2009-10-29,1193.0
2504,2009-10-28,1194.0
2505,2009-10-27,1185.0
2506,2009-10-26,1176.5
2507,2009-10-23,1182.0
2508,2009-10-22,1193.0
2509,2009-10-21,1177.0
2510,2009-10-20,1167.0
2511,2009-10-19,1169.0
2512,2009-10-16,1163.5
2513,2009-10-15,1156.5
2514,2009-10-14,1164.0
2515,2009-10-13,1169.0
2516,2009-10-12,1171.0
2517,2009-10-09,1164.0
2518,2009-10-08,1166.5
2519,2009-10-07,1170.5
2520,2009-10-06,1170.5
2521,2009-10-05,1172.5
2522,2009-10-01,1174.5
2523,2009-09-30,1178.0
2524,2009-09-29,1188.5
2525,2009-09-28,1195.0
2526,2009-09-25,1185.5
2527,2009-09-24,1191.0
2528,2009-09-23,1196.5
2529,2009-09-22,1201.5
2530,2009-09-21,1206.5
2531,2009-09-18,1209.3
2532,2009-09-17,1206.0
2533,2009-09-16,1207.5
2534,2009-09-15,1216.5
2535,2009-09-14,1226.0
2536,2009-09-11,1222.0
2537,2009-09-10,1223.0
2538,2009-09-09,1228.0
2539,2009-09-08,1229.5
2540,2009-09-07,1234.5
2541,2009-09-04,1241.5
2542,2009-09-03,1245.5
2543,2009-09-02,1250.5
2544,2009-09-01,1242.5
2545,2009-08-31,1249.5
2546,2009-08-28,1245.5
2547,2009-08-27,1248.0
2548,2009-08-26,1246.5
2549,2009-08-25,1247.0
2550,2009-08-24,1242.5
2551,2009-08-21,1249.0
2552,2009-08-20,1246.5
2553,2009-08-19,1257.5
2554,2009-08-18,1248.5
2555,2009-08-17,1257.5
2556,2009-08-14,1239.0
2557,2009-08-13,1236.0
2558,2009-08-12,1250.0
2559,2009-08-11,1237.0
2560,2009-08-10,1227.5
2561,2009-08-07,1229.0
2562,2009-08-06,1224.0
2563,2009-08-05,1225.0
2564,2009-08-04,1221.5
2565,2009-08-03,1221.5
2566,2009-07-31,1229.5
2567,2009-07-30,1236.0
2568,2009-07-29,1243.0
2569,2009-07-28,1234.5
2570,2009-07-27,1243.0
2571,2009-07-24,1248.5
2572,2009-07-23,1248.5
2573,2009-07-22,1250.0
2574,2009-07-21,1250.0
2575,2009-07-20,1247.0
2576,2009-07-17,1260.0
2577,2009-07-16,1268.0
2578,2009-07-15,1278.0
2579,2009-07-14,1294.0
2580,2009-07-13,1307.5
2581,2009-07-10,1285.0
2582,2009-07-09,1278.4
2583,2009-07-08,1279.3
2584,2009-07-07,1273.5
2585,2009-07-06,1272.5
2586,2009-07-03,1269.0
2587,2009-07-02,1269.5
2588,2009-07-01,1264.0
2589,2009-06-30,1272.0
2590,2009-06-29,1284.5
2591,2009-06-26,1284.3
2592,2009-06-25,1289.5
2593,2009-06-24,1284.0
2594,2009-06-23,1286.0
2595,2009-06-22,1276.5
2596,2009-06-19,1267.0
2597,2009-06-18,1265.0
2598,2009-06-17,1260.0
2599,2009-06-16,1256.5
2600,2009-06-15,1266.0
2601,2009-06-12,1254.0
2602,2009-06-11,1254.0
