,Date,EURKRW
3793,2004-08-30,1387.59
3794,2004-08-27,1398.82
3795,2004-08-26,1394.82
3796,2004-08-25,1397.74
3797,2004-08-24,1404.02
3798,2004-08-23,1418.44
3799,2004-08-20,1427.75
3800,2004-08-19,1426.78
3801,2004-08-18,1429.13
3802,2004-08-17,1432.41
3803,2004-08-16,1432.88
3804,2004-08-13,1417.19
3805,2004-08-12,1417.61
3806,2004-08-11,1420.4
3807,2004-08-10,1418.34
3808,2004-08-09,1419.07
3809,2004-08-06,1403.61
3810,2004-08-05,1403.99
3811,2004-08-04,1404.51
3812,2004-08-03,1399.75
3813,2004-08-02,1404.63
3814,2004-07-30,1409.38
3815,2004-07-29,1409.9
3816,2004-07-28,1408.47
3817,2004-07-27,1414.53
3818,2004-07-26,1410.05
3819,2004-07-23,1426.96
3820,2004-07-22,1424.93
3821,2004-07-21,1428.93
3822,2004-07-20,1444.49
3823,2004-07-19,1439.7
3824,2004-07-16,1440.49
3825,2004-07-15,1433.6
3826,2004-07-14,1423.03
3827,2004-07-13,1421.5
3828,2004-07-12,1423.94
3829,2004-07-09,1427.78
3830,2004-07-08,1421.06
3831,2004-07-07,1422.26
3832,2004-07-06,1422.26
3833,2004-07-05,1421.51
3834,2004-07-02,1406.45
3835,2004-07-01,1403.3
3836,2004-06-30,1394.69
3837,2004-06-29,1402.09
3838,2004-06-28,1398.44
3839,2004-06-25,1397.47
3840,2004-06-24,1394.35
3841,2004-06-23,1413.69
3842,2004-06-22,1400.27
3843,2004-06-21,1403.6
3844,2004-06-18,1392.23
3845,2004-06-17,1391.54
3846,2004-06-16,1406.17
3847,2004-06-15,1403.76
3848,2004-06-14,1392.32
3849,2004-06-11,1395.87
3850,2004-06-10,1398.47
3851,2004-06-09,1413.55
3852,2004-06-08,1427.57
3853,2004-06-07,1429.18
3854,2004-06-04,1420.77
3855,2004-06-03,1423.13
3856,2004-06-02,1430.14
3857,2004-06-01,1421.74
3858,2004-05-31,1416.25
3859,2004-05-28,1431.2
3860,2004-05-27,1423.06
3861,2004-05-25,1419.72
3862,2004-05-24,1405.81
3863,2004-05-21,1411.89
3864,2004-05-20,1406.68
3865,2004-05-19,1409.61
3866,2004-05-18,1416.75
3867,2004-05-17,1417.83
3868,2004-05-14,1399.71
3869,2004-05-13,1406.24
3870,2004-05-12,1401.26
3871,2004-05-11,1411.34
3872,2004-05-10,1400.44
3873,2004-05-07,1411.18
3874,2004-05-06,1419.03
3875,2004-05-04,1398.26
3876,2004-05-03,1404.05
3877,2004-04-30,1402.56
3878,2004-04-29,1383.77
3879,2004-04-28,1374.73
3880,2004-04-27,1369.96
3881,2004-04-26,1363.59
3882,2004-04-23,1380.0
3883,2004-04-22,1369.49
3884,2004-04-21,1368.55
3885,2004-04-20,1374.08
3886,2004-04-19,1391.47
3887,2004-04-16,1392.0
3888,2004-04-14,1375.23
3889,2004-04-13,1370.23
3890,2004-04-12,1378.38
